title,link,published,summary
Israel's new government will test the ties with Arab states - The Economist,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmVjb25vbWlzdC5jb20vbWlkZGxlLWVhc3QtYW5kLWFmcmljYS8yMDIzLzAxLzAzL2lzcmFlbHMtbmV3LWdvdmVybm1lbnQtd2lsbC10ZXN0LXRoZS10aWVzLXdpdGgtYXJhYi1zdGF0ZXPSAQA?oc=5,"Tue, 03 Jan 2023 08:00:00 GMT",Israel's new government will test the ties with Arab states  The Economist
U.N. Security Council members stress Al Aqsa mosque status quo - Reuters.com,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21pZGRsZS1lYXN0L3VuLXNlY3VyaXR5LWNvdW5jaWwtbWVtYmVycy1zdHJlc3MtYWwtYXFzYS1tb3NxdWUtc3RhdHVzLXF1by0yMDIzLTAxLTA1L9IBAA?oc=5,"Thu, 05 Jan 2023 08:00:00 GMT",U.N. Security Council members stress Al Aqsa mosque status quo  Reuters.com
Israel and Palestinians in holy site war of words - BBC.com,https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NDE3MzczMdIBN2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NDE3MzczMS5hbXA?oc=5,"Thu, 05 Jan 2023 08:00:00 GMT",Israel and Palestinians in holy site war of words  BBC.com
New Israel Finance Minister Smotrich promises fiscal responsibility - Reuters.com,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21pZGRsZS1lYXN0L25ldy1pc3JhZWwtZmluYW5jZS1taW5pc3Rlci1zbW90cmljaC1wcm9taXNlcy1maXNjYWwtcmVzcG9uc2liaWxpdHktMjAyMy0wMS0wMS_SAQA?oc=5,"Sun, 01 Jan 2023 08:00:00 GMT",New Israel Finance Minister Smotrich promises fiscal responsibility  Reuters.com
US returns 2700-year-old looted cosmetic spoon to Palestine - Middle East Eye,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3MvdXMtcGFsZXN0aW5lLWxvb3RlZC1hcnRlZmFjdC1yZXR1cm5lZNIBAA?oc=5,"Fri, 06 Jan 2023 08:00:00 GMT",US returns 2700-year-old looted cosmetic spoon to Palestine  Middle East Eye
Women in the Middle East are leading a revolt against prudish men - The Economist,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmVjb25vbWlzdC5jb20vbWlkZGxlLWVhc3QtYW5kLWFmcmljYS8yMDIzLzAxLzA1L3dvbWVuLWluLXRoZS1taWRkbGUtZWFzdC1hcmUtbGVhZGluZy1hLXJldm9sdC1hZ2FpbnN0LXBydWRpc2gtbWVu0gEA?oc=5,"Thu, 05 Jan 2023 08:00:00 GMT",Women in the Middle East are leading a revolt against prudish men  The Economist
The new Gulf sovereign wealth fund boom - Financial Times,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzMzYTk4NWE1LTY5NTUtNGY0NC04NjlmLTgyZTgyZTYyMDU4MdIBAA?oc=5,"Tue, 03 Jan 2023 08:00:00 GMT",The new Gulf sovereign wealth fund boom  Financial Times
Gazans turns to firewood as energy prices soar - Reuters.com,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21pZGRsZS1lYXN0L2dhemFucy10dXJucy1maXJld29vZC1lbmVyZ3ktcHJpY2VzLXNvYXItMjAyMy0wMS0wNS_SAQA?oc=5,"Thu, 05 Jan 2023 08:00:00 GMT",Gazans turns to firewood as energy prices soar  Reuters.com
Why Palestine is at the heart of what it means to be Arab - Middle East Eye,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L29waW5pb24vcGFsZXN0aW5lLWhlYXJ0LXdoYXQtaXQtbWVhbnMtYmUtYXJhYi13aHnSAQA?oc=5,"Tue, 03 Jan 2023 08:00:00 GMT",Why Palestine is at the heart of what it means to be Arab  Middle East Eye
Uruguay’s Congress expresses solidarity with Palestine - Middle East Monitor,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwNC11cnVndWF5cy1jb25ncmVzcy1leHByZXNzZXMtc29saWRhcml0eS13aXRoLXBhbGVzdGluZS_SAWVodHRwczovL3d3dy5taWRkbGVlYXN0bW9uaXRvci5jb20vMjAyMzAxMDQtdXJ1Z3VheXMtY29uZ3Jlc3MtZXhwcmVzc2VzLXNvbGlkYXJpdHktd2l0aC1wYWxlc3RpbmUvYW1wLw?oc=5,"Wed, 04 Jan 2023 08:00:00 GMT",Uruguay’s Congress expresses solidarity with Palestine  Middle East Monitor
Palestinians Demand UN Intervention Over Flashpoint Site In Jerusalem - I24NEWS - i24NEWS,https://news.google.com/rss/articles/CBMikwFodHRwczovL3d3dy5pMjRuZXdzLnR2L2VuL25ld3MvbWlkZGxlLWVhc3QvcGFsZXN0aW5pYW4tdGVycml0b3JpZXMvMTY3MjkyMzU4MS1wYWxlc3RpbmlhbnMtZGVtYW5kLXVuLWludGVydmVudGlvbi1vdmVyLWZsYXNocG9pbnQtc2l0ZS1pbi1qZXJ1c2FsZW3SAQA?oc=5,"Thu, 05 Jan 2023 08:00:00 GMT",Palestinians Demand UN Intervention Over Flashpoint Site In Jerusalem - I24NEWS  i24NEWS
Israel’s UN envoy: ‘PA is Israel’s enemy’ - Middle East Monitor,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwNy1pc3JhZWxzLXVuLWVudm95LXBhLWlzLWlzcmFlbHMtZW5lbXkv0gFUaHR0cHM6Ly93d3cubWlkZGxlZWFzdG1vbml0b3IuY29tLzIwMjMwMTA3LWlzcmFlbHMtdW4tZW52b3ktcGEtaXMtaXNyYWVscy1lbmVteS9hbXAv?oc=5,"Sat, 07 Jan 2023 08:00:00 GMT",Israel’s UN envoy: ‘PA is Israel’s enemy’  Middle East Monitor
"LVMH, Richemont Set to Benefit From Middle East's Fast Growth - Bloomberg",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTAxLTA2L2x2bWgtcmljaGVtb250LXNldC10by1iZW5lZml0LWZyb20tbWlkZGxlLWVhc3Qtcy1mYXN0LWdyb3d0aNIBAA?oc=5,"Fri, 06 Jan 2023 08:00:00 GMT","LVMH, Richemont Set to Benefit From Middle East's Fast Growth  Bloomberg"
Israeli economy counts cost of cabinet with religious hue - Reuters.com,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21pZGRsZS1lYXN0L2lzcmFlbGktZWNvbm9teS1jb3VudHMtY29zdC1jYWJpbmV0LXdpdGgtcmVsaWdpb3VzLWh1ZS0yMDIzLTAxLTAzL9IBAA?oc=5,"Tue, 03 Jan 2023 08:00:00 GMT",Israeli economy counts cost of cabinet with religious hue  Reuters.com
Netanyahu’s new government in Israel is ‘against the state’ - Middle East Monitor,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwMy1uZXRhbnlhaHVzLW5ldy1nb3Zlcm5tZW50LWluLWlzcmFlbC1pcy1hZ2FpbnN0LXRoZS1zdGF0ZS_SAWhodHRwczovL3d3dy5taWRkbGVlYXN0bW9uaXRvci5jb20vMjAyMzAxMDMtbmV0YW55YWh1cy1uZXctZ292ZXJubWVudC1pbi1pc3JhZWwtaXMtYWdhaW5zdC10aGUtc3RhdGUvYW1wLw?oc=5,"Tue, 03 Jan 2023 08:00:00 GMT",Netanyahu’s new government in Israel is ‘against the state’  Middle East Monitor
"Uber Travel now available in Saudi Arabia, UAE, Egypt - Al-Monitor",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmFsLW1vbml0b3IuY29tL29yaWdpbmFscy8yMDIzLzAxL3ViZXItdHJhdmVsLW5vdy1hdmFpbGFibGUtc2F1ZGktYXJhYmlhLXVhZS1lZ3lwdNIBAA?oc=5,"Fri, 06 Jan 2023 08:00:00 GMT","Uber Travel now available in Saudi Arabia, UAE, Egypt  Al-Monitor"
UMass Chan volunteers help repaint hallways at Worcester East Middle School - UMass Medical School,https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy51bWFzc21lZC5lZHUvbmV3cy9uZXdzLWFyY2hpdmVzLzIwMjMvMDEvdW1hc3MtY2hhbi12b2x1bnRlZXJzLWhlbHAtcmVwYWludC1oYWxsd2F5cy1hdC13b3JjZXN0ZXItZWFzdC1taWRkbGUtc2Nob29sL9IBAA?oc=5,"Thu, 05 Jan 2023 08:00:00 GMT",UMass Chan volunteers help repaint hallways at Worcester East Middle School  UMass Medical School
"Israel arrested 410 Palestinians for social media activity in 2022, report says - Middle East Monitor",https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwNS1pc3JhZWwtYXJyZXN0ZWQtNDEwLXBhbGVzdGluaWFucy1mb3Itc29jaWFsLW1lZGlhLWFjdGl2aXR5LWluLTIwMjItcmVwb3J0LXNheXMv0gF-aHR0cHM6Ly93d3cubWlkZGxlZWFzdG1vbml0b3IuY29tLzIwMjMwMTA1LWlzcmFlbC1hcnJlc3RlZC00MTAtcGFsZXN0aW5pYW5zLWZvci1zb2NpYWwtbWVkaWEtYWN0aXZpdHktaW4tMjAyMi1yZXBvcnQtc2F5cy9hbXAv?oc=5,"Thu, 05 Jan 2023 08:00:00 GMT","Israel arrested 410 Palestinians for social media activity in 2022, report says  Middle East Monitor"
"We want to move McLaren HQ to Middle East, says Saudi Arabia - Motor Sport",https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3Lm1vdG9yc3BvcnRtYWdhemluZS5jb20vYXJ0aWNsZXMvc2luZ2xlLXNlYXRlcnMvZjEvd2Utd2FudC10by1tb3ZlLW1jbGFyZW4taHEtdG8tbWlkZGxlLWVhc3Qtc2F5cy1zYXVkaS1hcmFiaWEv0gEA?oc=5,"Fri, 06 Jan 2023 08:00:00 GMT","We want to move McLaren HQ to Middle East, says Saudi Arabia  Motor Sport"
"Saudi Arabia infiltrated Wikipedia to control editorial content, NGOs say - Middle East Monitor",https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwOC1zYXVkaS1hcmFiaWEtaW5maWx0cmF0ZWQtd2lraXBlZGlhLXRvLWNvbnRyb2wtZWRpdG9yaWFsLWNvbnRlbnQtbmdvcy1zYXkv0gF4aHR0cHM6Ly93d3cubWlkZGxlZWFzdG1vbml0b3IuY29tLzIwMjMwMTA4LXNhdWRpLWFyYWJpYS1pbmZpbHRyYXRlZC13aWtpcGVkaWEtdG8tY29udHJvbC1lZGl0b3JpYWwtY29udGVudC1uZ29zLXNheS9hbXAv?oc=5,"Sun, 08 Jan 2023 08:00:00 GMT","Saudi Arabia infiltrated Wikipedia to control editorial content, NGOs say  Middle East Monitor"
"PA: ‘Israel’s measures will not discourage our people, leadership’ - Middle East Monitor",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwNy1wYS1pc3JhZWxzLW1lYXN1cmVzLXdpbGwtbm90LWRpc2NvdXJhZ2Utb3VyLXBlb3BsZS1sZWFkZXJzaGlwL9IBbWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwNy1wYS1pc3JhZWxzLW1lYXN1cmVzLXdpbGwtbm90LWRpc2NvdXJhZ2Utb3VyLXBlb3BsZS1sZWFkZXJzaGlwL2FtcC8?oc=5,"Sat, 07 Jan 2023 08:00:00 GMT","PA: ‘Israel’s measures will not discourage our people, leadership’  Middle East Monitor"
Ussama Makdisi - Middle East Eye,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L3VzZXJzL3Vzc2FtYS1tYWtkaXNp0gEA?oc=5,"Tue, 03 Jan 2023 13:32:29 GMT",Ussama Makdisi  Middle East Eye
Israel-Palestine: How will far-right government tackle the 'demographic problem'? - Middle East Eye,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L29waW5pb24vaXNyYWVsLXBhbGVzdGluZS1mYXItcmlnaHQtZ292ZXJubWVudC1kZW1vZ3JhcGhpYy1wcm9ibGVtLXRhY2tsZS1ob3fSAQA?oc=5,"Fri, 06 Jan 2023 08:00:00 GMT",Israel-Palestine: How will far-right government tackle the 'demographic problem'?  Middle East Eye
Explained: Why Jewish worship at Al-Aqsa Mosque is controversial - Middle East Eye,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3MvYXFzYS1tb3NxdWUtamV3aXNoLXdvcnNoaXAtY29udHJvdmVyc2lhbC13aHktZXhwbGFpbmVk0gEA?oc=5,"Wed, 04 Jan 2023 08:00:00 GMT",Explained: Why Jewish worship at Al-Aqsa Mosque is controversial  Middle East Eye
"Anissa Helou on feminism, belonging and why 'Middle Eastern cuisine' doesn't exist - The World's 50 Best Restaurants",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnRoZXdvcmxkczUwYmVzdC5jb20vc3Rvcmllcy9OZXdzL21lbmEtaWNvbi1hd2FyZC1hbmlzc2EtaGVsb3UtMjAyMy5odG1s0gEA?oc=5,"Wed, 04 Jan 2023 08:00:00 GMT","Anissa Helou on feminism, belonging and why 'Middle Eastern cuisine' doesn't exist  The World's 50 Best Restaurants"
How can Israel win the Palestinian conflict? Historian explains - The Jerusalem Post,https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3Lmpwb3N0LmNvbS9hcmFiLWlzcmFlbGktY29uZmxpY3QvYXJ0aWNsZS03MjY3NDPSAQA?oc=5,"Sat, 07 Jan 2023 08:00:00 GMT",How can Israel win the Palestinian conflict? Historian explains  The Jerusalem Post
UN working to reduce tensions following Israel minister's holy site visit - UN News,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvZW4vc3RvcnkvMjAyMy8wMS8xMTMyMTk30gEA?oc=5,"Thu, 05 Jan 2023 08:00:00 GMT",UN working to reduce tensions following Israel minister's holy site visit  UN News
Israel occupation forces seriously wound Palestinian boy in Jericho - Middle East Monitor,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwNy1pc3JhZWwtb2NjdXBhdGlvbi1mb3JjZXMtc2VyaW91c2x5LXdvdW5kLXBhbGVzdGluaWFuLWJveS1pbi1qZXJpY2hvL9IBc2h0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwNy1pc3JhZWwtb2NjdXBhdGlvbi1mb3JjZXMtc2VyaW91c2x5LXdvdW5kLXBhbGVzdGluaWFuLWJveS1pbi1qZXJpY2hvL2FtcC8?oc=5,"Sat, 07 Jan 2023 08:00:00 GMT",Israel occupation forces seriously wound Palestinian boy in Jericho  Middle East Monitor
Palestinians of Iraq suffer from deteriorating conditions - Middle East Monitor,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwMy1wYWxlc3RpbmlhbnMtb2YtaXJhcS1zdWZmZXItZnJvbS1kZXRlcmlvcmF0aW5nLWNvbmRpdGlvbnMv0gFpaHR0cHM6Ly93d3cubWlkZGxlZWFzdG1vbml0b3IuY29tLzIwMjMwMTAzLXBhbGVzdGluaWFucy1vZi1pcmFxLXN1ZmZlci1mcm9tLWRldGVyaW9yYXRpbmctY29uZGl0aW9ucy9hbXAv?oc=5,"Tue, 03 Jan 2023 08:00:00 GMT",Palestinians of Iraq suffer from deteriorating conditions  Middle East Monitor
Israeli and Palestinian envoys spar at fiery UN session over Al-Aqsa visit - FRANCE 24 English,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LmZyYW5jZTI0LmNvbS9lbi9hbWVyaWNhcy8yMDIzMDEwNi1pc3JhZWxpLWFuZC1wYWxlc3Rpbmlhbi1lbnZveXMtc3Bhci1hdC1maWVyeS11bi1zZXNzaW9uLW92ZXItYWwtYXFzYS12aXNpdNIBAA?oc=5,"Fri, 06 Jan 2023 08:00:00 GMT",Israeli and Palestinian envoys spar at fiery UN session over Al-Aqsa visit  FRANCE 24 English
Jerusalem churches in crosshairs of escalating extremist attacks: Churches Council - Middle East Monitor,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwNy1qZXJ1c2FsZW0tY2h1cmNoZXMtaW4tY3Jvc3NoYWlycy1vZi1lc2NhbGF0aW5nLWV4dHJlbWlzdC1hdHRhY2tzLWNodXJjaGVzLWNvdW5jaWwv0gGBAWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwNy1qZXJ1c2FsZW0tY2h1cmNoZXMtaW4tY3Jvc3NoYWlycy1vZi1lc2NhbGF0aW5nLWV4dHJlbWlzdC1hdHRhY2tzLWNodXJjaGVzLWNvdW5jaWwvYW1wLw?oc=5,"Sat, 07 Jan 2023 08:00:00 GMT",Jerusalem churches in crosshairs of escalating extremist attacks: Churches Council  Middle East Monitor
Major Middle East Expansion for Gibson Dunn as it Opens Abu Dhabi Office and Hires Seven-Lawyer Team - Gibson Dunn,https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5naWJzb25kdW5uLmNvbS9tYWpvci1taWRkbGUtZWFzdC1leHBhbnNpb24tZm9yLWdpYnNvbi1kdW5uLWFzLWl0LW9wZW5zLWFidS1kaGFiaS1vZmZpY2UtYW5kLWhpcmVzLXNldmVuLWxhd3llci10ZWFtL9IBAA?oc=5,"Fri, 06 Jan 2023 08:00:00 GMT",Major Middle East Expansion for Gibson Dunn as it Opens Abu Dhabi Office and Hires Seven-Lawyer Team  Gibson Dunn
US prohibits Israel pilots from flying F-35 jets - Middle East Monitor,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwNy11cy1wcm9oaWJpdHMtaXNyYWVsLXBpbG90cy1mcm9tLWZseWluZy1mLTM1LWpldHMv0gFgaHR0cHM6Ly93d3cubWlkZGxlZWFzdG1vbml0b3IuY29tLzIwMjMwMTA3LXVzLXByb2hpYml0cy1pc3JhZWwtcGlsb3RzLWZyb20tZmx5aW5nLWYtMzUtamV0cy9hbXAv?oc=5,"Sat, 07 Jan 2023 08:00:00 GMT",US prohibits Israel pilots from flying F-35 jets  Middle East Monitor
"Israel’s far right hits ground running, and ripple effects are already being felt - The Guardian",https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy50aGVndWFyZGlhbi5jb20vd29ybGQvMjAyMy9qYW4vMDcvaXNyYWVsLWZhci1yaWdodC11bHRyYW5hdGlvbmFsaXN0LWhpdHMtZ3JvdW5kLXJ1bm5pbmctYW5kLXJpcHBsZS1lZmZlY3RzLWFyZS1iZWluZy1mZWx00gGFAWh0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS93b3JsZC8yMDIzL2phbi8wNy9pc3JhZWwtZmFyLXJpZ2h0LXVsdHJhbmF0aW9uYWxpc3QtaGl0cy1ncm91bmQtcnVubmluZy1hbmQtcmlwcGxlLWVmZmVjdHMtYXJlLWJlaW5nLWZlbHQ?oc=5,"Sat, 07 Jan 2023 08:00:00 GMT","Israel’s far right hits ground running, and ripple effects are already being felt  The Guardian"
"In pictures: Aziz Bekkaoui on fashion, the keffiyeh and resistance - Middle East Eye",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L2Rpc2NvdmVyL21vcm9jY28tYXppei1iZWtrYW91aS1mYXNoaW9uLWtlZmZpeWVoLXJlc2lzdGFuY2XSAQA?oc=5,"Wed, 04 Jan 2023 08:00:00 GMT","In pictures: Aziz Bekkaoui on fashion, the keffiyeh and resistance  Middle East Eye"
"Palestinian officials: Sanctions from Israel won't halt diplomatic, legal campaign - The Jerusalem Post",https://news.google.com/rss/articles/CBMiMGh0dHBzOi8vd3d3Lmpwb3N0LmNvbS9taWRkbGUtZWFzdC9hcnRpY2xlLTcyNjkxMNIBAA?oc=5,"Sat, 07 Jan 2023 08:00:00 GMT","Palestinian officials: Sanctions from Israel won't halt diplomatic, legal campaign  The Jerusalem Post"
"7,000 Palestinians arrested by Israeli Forces in 2022 - Middle East Monitor",https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwMy03MDAwLXBhbGVzdGluaWFucy1hcnJlc3RlZC1ieS1pc3JhZWxpLWZvcmNlcy1pbi0yMDIyL9IBZGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwMy03MDAwLXBhbGVzdGluaWFucy1hcnJlc3RlZC1ieS1pc3JhZWxpLWZvcmNlcy1pbi0yMDIyL2FtcC8?oc=5,"Tue, 03 Jan 2023 08:00:00 GMT","7,000 Palestinians arrested by Israeli Forces in 2022  Middle East Monitor"
Israel far-right minister enters Al-Aqsa in ‘provocation’ - Al Jazeera English,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDIzLzEvMy9pbi1wcm92b2NhdGlvbi1pc3JhZWwtZmFyLXJpZ2h0LW1pbmlzdGVyLWVudGVycy1hbC1hcXNhLWNvbXBvdW5k0gFsaHR0cHM6Ly93d3cuYWxqYXplZXJhLmNvbS9hbXAvbmV3cy8yMDIzLzEvMy9pbi1wcm92b2NhdGlvbi1pc3JhZWwtZmFyLXJpZ2h0LW1pbmlzdGVyLWVudGVycy1hbC1hcXNhLWNvbXBvdW5k?oc=5,"Tue, 03 Jan 2023 08:00:00 GMT",Israel far-right minister enters Al-Aqsa in ‘provocation’  Al Jazeera English
Iran says it foiled cyberattack on central bank - Reuters.com,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21pZGRsZS1lYXN0L2lyYW4tc2F5cy1pdC1mb2lsZWQtY3liZXJhdHRhY2stY2VudHJhbC1iYW5rLTIwMjMtMDEtMDYv0gEA?oc=5,"Fri, 06 Jan 2023 08:00:00 GMT",Iran says it foiled cyberattack on central bank  Reuters.com
The War of Four Battles • Stimson Center - Stimson Center,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vd3d3LnN0aW1zb24ub3JnLzIwMjMvdGhlLXdhci1vZi1mb3VyLWJhdHRsZXMv0gEA?oc=5,"Tue, 03 Jan 2023 08:00:00 GMT",The War of Four Battles • Stimson Center  Stimson Center
Turning Israel into a Jewish theocracy - Middle East Monitor,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwNi10dXJuaW5nLWlzcmFlbC1pbnRvLWEtamV3aXNoLXRoZW9jcmFjeS_SAVZodHRwczovL3d3dy5taWRkbGVlYXN0bW9uaXRvci5jb20vMjAyMzAxMDYtdHVybmluZy1pc3JhZWwtaW50by1hLWpld2lzaC10aGVvY3JhY3kvYW1wLw?oc=5,"Fri, 06 Jan 2023 08:00:00 GMT",Turning Israel into a Jewish theocracy  Middle East Monitor
Netanyahu government unveils plan to rein in Israel's top court - Reuters.com,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21pZGRsZS1lYXN0L25ldGFueWFodS1nb3Zlcm5tZW50LXVudmVpbHMtcGxhbi1yZWZvcm0taXNyYWVscy10b3AtY291cnQtMjAyMy0wMS0wNC_SAQA?oc=5,"Wed, 04 Jan 2023 08:00:00 GMT",Netanyahu government unveils plan to rein in Israel's top court  Reuters.com
One-third of Arab population lives in poverty: ESCWA - Middle East Monitor,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwMS1vbmUtdGhpcmQtb2YtYXJhYi1wb3B1bGF0aW9uLWxpdmVzLWluLXBvdmVydHktZXNjd2Ev0gFjaHR0cHM6Ly93d3cubWlkZGxlZWFzdG1vbml0b3IuY29tLzIwMjMwMTAxLW9uZS10aGlyZC1vZi1hcmFiLXBvcHVsYXRpb24tbGl2ZXMtaW4tcG92ZXJ0eS1lc2N3YS9hbXAv?oc=5,"Sun, 01 Jan 2023 08:00:00 GMT",One-third of Arab population lives in poverty: ESCWA  Middle East Monitor
"Jewish supremacy is state policy, says Netanyahu - Middle East Monitor",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMDEwMy1qZXdpc2gtc3VwcmVtYWN5LWlzLXN0YXRlLXBvbGljeS1zYXlzLW5ldGFueWFodS_SAV9odHRwczovL3d3dy5taWRkbGVlYXN0bW9uaXRvci5jb20vMjAyMzAxMDMtamV3aXNoLXN1cHJlbWFjeS1pcy1zdGF0ZS1wb2xpY3ktc2F5cy1uZXRhbnlhaHUvYW1wLw?oc=5,"Tue, 03 Jan 2023 08:00:00 GMT","Jewish supremacy is state policy, says Netanyahu  Middle East Monitor"
"Saudi Arabia 'infiltrated' Wikipedia to control content, activists say - Middle East Eye",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3MvaW52ZXN0aWdhdGlvbi1jb25jbHVkZXMtc2F1ZGktYXJhYmlhLWluZmlsdHJhdGVkLXdpa2lwZWRpYS1hZ2VudHMtdG8tY29udHJvbC1jb250ZW500gEA?oc=5,"Thu, 05 Jan 2023 08:00:00 GMT","Saudi Arabia 'infiltrated' Wikipedia to control content, activists say  Middle East Eye"
Israel approves punitive response to Palestinian moves at ICJ - Al Jazeera English,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDIzLzEvNi9pc3JhZWwtdG8tdGFrZS1zdGVwcy1pbi1yZXNwb25zZS10by1wYWxlc3Rpbmlhbi1tb3Zlcy1hdC1pY2rSAWhodHRwczovL3d3dy5hbGphemVlcmEuY29tL2FtcC9uZXdzLzIwMjMvMS82L2lzcmFlbC10by10YWtlLXN0ZXBzLWluLXJlc3BvbnNlLXRvLXBhbGVzdGluaWFuLW1vdmVzLWF0LWljag?oc=5,"Fri, 06 Jan 2023 08:00:00 GMT",Israel approves punitive response to Palestinian moves at ICJ  Al Jazeera English
